22:00,20:15,Lingfield,Inverinate,6.0,2.88
22:00,20:15,Lingfield,Kodi Noir,7.0,15.0
22:00,20:15,Lingfield,Essme,8.0,8.5
22:00,20:45,Lingfield,San Francisco Bay,1.0,3.75
22:00,20:45,Lingfield,Spirit Of Breeze,2.0,4.5
22:00,20:45,Lingfield,Desert Illusion,3.0,6.0
22:00,20:45,Lingfield,Senor Pockets,4.0,6.0
22:00,20:45,Lingfield,Savannah Smiles,5.0,8.5
22:00,20:45,Lingfield,Irish Dessert,6.0,6.5
22:00,20:45,Lingfield,Bala Hatun,7.0,21.0
22:00,20:45,Lingfield,Goose Rock,8.0,13.0
22:00,20:45,Lingfield,Gonzaga,9.0,34.0
22:00,13:40,Curragh,Auguste Lumiere,1.0,26.0
22:00,13:40,Curragh,Badda Bing,2.0,15.0
22:00,13:40,Curragh,Burn The Bridges,3.0,41.0
22:00,13:40,Curragh,City Of Troy,4.0,3.0
22:00,13:40,Curragh,Galen,5.0,17.0
22:00,13:40,Curragh,Huxley,6.0,6.0
22:00,13:40,Curragh,Instant Appeal,7.0,5.5
22:00,13:40,Curragh,King Of Gosford,8.0,67.0
22:00,13:40,Curragh,Koniag,9.0,29.0
22:00,13:40,Curragh,Rapid Mission,10.0,13.0
22:00,13:40,Curragh,School Of Law,11.0,4.33
22:00,13:40,Curragh,Slurricane,12.0,13.0
22:00,13:40,Curragh,Truly Kodi,13.0,81.0
22:00,14:15,Curragh,Ashwiyaa,1.0,29.0
22:00,14:15,Curragh,Do It With Style,2.0,17.0
22:00,14:15,Curragh,Grand Job,3.0,5.0
22:00,14:15,Curragh,Gunzburg,4.0,11.0
22:00,14:15,Curragh,Launch,5.0,21.0
22:00,14:15,Curragh,Matrika,6.0,1.5
22:00,14:15,Curragh,Miss Roberts,7.0,19.0
22:00,14:50,Curragh,Gordon Bennett,1.0,5.0
22:00,14:50,Curragh,Apache Outlaw,2.0,6.0
22:00,14:50,Curragh,Dandyville,3.0,17.0
22:00,14:50,Curragh,Ice Cold In Alex,4.0,9.0
22:00,14:50,Curragh,Song For Whoever,5.0,26.0
22:00,14:50,Curragh,Dream Today,6.0,26.0
22:00,14:50,Curragh,Heavenly Power,7.0,7.5
22:00,14:50,Curragh,Hallowed Time,8.0,26.0
22:00,14:50,Curragh,Coumshingaun,9.0,8.0
22:00,14:50,Curragh,Gabriellas Spirit,10.0,17.0
22:00,14:50,Curragh,Iva Batt,11.0,10.0
22:00,14:50,Curragh,Midnight Fire,12.0,8.5
22:00,14:50,Curragh,Greek Flower,13.0,15.0
22:00,14:50,Curragh,Parting Glass,14.0,10.0
22:00,14:50,Curragh,Navalny,15.0,21.0
22:00,15:25,Curragh,Above The Curve,1.0,3.25
22:00,15:25,Curragh,Goldana,2.0,26.0
22:00,15:25,Curragh,Insinuendo,3.0,13.0
22:00,15:25,Curragh,Rosscarbery,4.0,6.5
22:00,15:25,Curragh,Stay Alert,5.0,17.0
22:00,15:25,Curragh,Trevaunance,6.0,34.0
22:00,15:25,Curragh,Via Sistina,7.0,3.0
22:00,15:25,Curragh,Comhra,8.0,19.0
22:00,15:25,Curragh,Never Ending Story,9.0,6.0
22:00,16:00,Curragh,Layfayette,1.0,4.33
22:00,16:00,Curragh,Mashhoor,2.0,8.5
22:00,16:00,Curragh,Self Belief,3.0,17.0
22:00,16:00,Curragh,Al Riffa,4.0,2.1
22:00,16:00,Curragh,Alfred Munnings,5.0,4.5
22:00,16:35,Curragh,Goodie Two Shoes,1.0,3.75
22:00,16:35,Curragh,Jungle Cove,2.0,21.0
22:00,16:35,Curragh,Dancing Tango,3.0,5.5
22:00,16:35,Curragh,Longbourn,4.0,11.0
22:00,16:35,Curragh,In From The Cold,5.0,11.0
22:00,16:35,Curragh,Charcor,6.0,41.0
22:00,16:35,Curragh,Higher Kingdom,7.0,23.0
22:00,16:35,Curragh,Alanya,8.0,17.0
22:00,16:35,Curragh,Coill Na Sionainne,9.0,7.5
22:00,16:35,Curragh,Believe In Science,10.0,15.0
22:00,16:35,Curragh,Lord Vader,11.0,9.5
22:00,16:35,Curragh,Pachmena,12.0,12.0
22:00,16:35,Curragh,Roman Bull,13.0,19.0
22:00,16:35,Curragh,Yokkell,14.0,11.0
22:00,16:35,Curragh,Draco Pulchrac,15.0,26.0
22:00,17:10,Curragh,Altitudeadjustment,1.0,34.0
22:00,17:10,Curragh,Beyond The Steps,2.0,9.5
22:00,17:10,Curragh,Capernoity,3.0,67.0
22:00,17:10,Curragh,Gardone,4.0,51.0
22:00,17:10,Curragh,Highland Rahy,5.0,13.0
22:00,17:10,Curragh,Hot Moon,6.0,34.0
22:00,17:10,Curragh,Lets Avit,7.0,34.0
22:00,17:10,Curragh,Parish Centre,8.0,21.0
22:00,17:10,Curragh,Pittsford,9.0,8.5
22:00,17:10,Curragh,Reclaim,10.0,12.0
22:00,17:10,Curragh,Space Age,11.0,3.75
22:00,17:10,Curragh,Expelliarmus,12.0,2.75
22:00,17:10,Curragh,Ghost Dance,13.0,17.0
22:00,17:10,Curragh,Neowise,14.0,19.0
22:00,17:10,Curragh,Pink Sorrel,15.0,23.0
22:00,17:40,Curragh,Magellan Strait,1.0,29.0
22:00,17:40,Curragh,Almuhit,2.0,7.5
22:00,17:40,Curragh,Newfoundland,3.0,5.5
22:00,17:40,Curragh,Kingswear,4.0,9.0
22:00,17:40,Curragh,Ted Hastings,5.0,29.0
22:00,17:40,Curragh,Line Out,6.0,41.0
22:00,17:40,Curragh,Firstman,7.0,21.0
22:00,17:40,Curragh,Sheishybrid,8.0,11.0
22:00,17:40,Curragh,Foveros,9.0,6.5
22:00,17:40,Curragh,Dartan,10.0,29.0
22:00,17:40,Curragh,Immelmann,11.0,11.0
22:00,17:40,Curragh,Kendancer,12.0,19.0
22:00,17:40,Curragh,Marvelosa,13.0,11.0
22:00,17:40,Curragh,Coventry,14.0,51.0
22:00,17:40,Curragh,Crystal Caves,15.0,29.0
22:00,17:40,Curragh,Extensio,16.0,13.0
22:00,17:40,Curragh,Grappa Nonino,17.0,6.0
22:30,12:40,Newmarket,Cry Fiction,1.0,34.0
22:30,12:40,Newmarket,Denruth Diamond,2.0,15.0
22:30,12:40,Newmarket,Indispensable,3.0,12.0
22:30,12:40,Newmarket,Neverstopdreaming,4.0,26.0
22:30,12:40,Newmarket,Point Of Attack,5.0,12.0
22:30,12:40,Newmarket,Rare Jewel,6.0,11.0
22:30,12:40,Newmarket,Star Of Mystery,7.0,2.38
22:30,12:40,Newmarket,Unbreak My Heart,8.0,7.0
22:30,12:40,Newmarket,What A Question,9.0,4.5
22:30,12:40,Newmarket,Ziggys Phoenix,10.0,17.0
22:30,13:15,Newmarket,New London,1.0,1.91
22:30,13:15,Newmarket,Al Aasy,2.0,3.25
22:30,13:15,Newmarket,Kemari,3.0,8.0
22:30,13:15,Newmarket,Outbox,4.0,34.0
22:30,13:15,Newmarket,Phantom Flight,5.0,7.5
22:30,13:50,Newmarket,Jumby,1.0,6.5
22:30,13:50,Newmarket,Aldaary,2.0,2.62
22:30,13:50,Newmarket,Audience,3.0,11.0
22:30,13:50,Newmarket,Berkshire Shadow,4.0,5.0
22:30,13:50,Newmarket,Pogo,5.0,3.75
22:30,13:50,Newmarket,Sam Maximus,6.0,26.0
22:30,14:25,Newmarket,Calafrio,1.0,19.0
22:30,14:25,Newmarket,Crocus Time,2.0,11.0
22:30,14:25,Newmarket,Dance Sequence,3.0,2.25
22:30,14:25,Newmarket,Hagwa,4.0,12.0
22:30,14:25,Newmarket,Race The Wind,5.0,3.5
22:30,14:25,Newmarket,Upscale,6.0,4.5
22:30,15:00,Newmarket,One Morning,1.0,5.0
22:30,15:00,Newmarket,Canoodled,2.0,12.0
22:30,15:00,Newmarket,Royal Charter,3.0,3.0
